,pfx_x,pfx_z,launch_speed,release_speed,release_spin_rate,total_movement,strikeout,hbp_bb,home_run,pitch_type_CH,pitch_type_CS,pitch_type_CU,pitch_type_EP,pitch_type_FA,pitch_type_FC,pitch_type_FF,pitch_type_FO,pitch_type_FS,pitch_type_KC,pitch_type_KN,pitch_type_SI,pitch_type_SL,pitch_type_ST,pitch_type_SV
243,0.895625,0.54625,83.7,88.1,1917.5625,1.049063011989747,0.011764705882352941,0.011764705882352941,0.011764705882352941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,1.3157692307692308,0.6053846153846154,80.6,87.4,1894.3846153846155,1.4483574148612048,0.14705882352941177,0.058823529411764705,0.007352941176470588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,1.0653124999999999,1.0065625,83.9,85.1,1946.765625,1.4656257329422473,0.10837438423645321,0.024630541871921183,0.009852216748768473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1.1376712328767122,0.6411643835616438,82.1,79.6,1544.1780821917807,1.305904897327214,0.0794392523364486,0.009345794392523364,0.009345794392523364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,1.3727659574468085,0.6759574468085107,80.4,84.6,2042.1489361702127,1.5301649727466426,0.07960199004975124,0.009950248756218905,0.014925373134328358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1.3878260869565218,0.8478260869565217,82.8,87.8,2212.1739130434785,1.6263057281338766,0.04878048780487805,0.012195121951219513,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1.0084,0.30879999999999996,80.2,85.5,1795.26,1.0546222072382128,0.05128205128205128,0.0,0.005128205128205128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0.9844927536231886,0.7857971014492754,85.1,85.3,1684.8115942028985,1.2596440237553825,0.04784688995215311,0.023923444976076555,0.004784688995215311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1.71725,0.014000000000000002,83.5,82.5,2229.925,1.7173070670383908,0.036036036036036036,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,1.2508333333333332,0.6979166666666666,85.9,89.9,1670.3333333333333,1.4323657708102664,0.01818181818181818,0.02727272727272727,0.00909090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,0.9152631578947369,1.1031578947368421,88.6,84.9,1728.6842105263158,1.4334099165694605,0.0,0.027777777777777776,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,1.1597967479674798,0.5473577235772358,80.6,77.8,1520.121951219512,1.282469872611281,0.04881450488145049,0.0041841004184100415,0.008368200836820083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1.1885142857142859,0.040857142857142856,84.3,83.6,1760.5714285714287,1.1892163442659995,0.03386454183266932,0.0099601593625498,0.00398406374501992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,1.1544318181818183,0.49034090909090905,83.8,84.9,1783.3522727272727,1.2542515816050135,0.06498194945848375,0.01444043321299639,0.0036101083032490976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,1.2388118811881188,0.46198019801980195,80.4,85.5,1693.2376237623762,1.32214998405448,0.0502283105022831,0.0182648401826484,0.0045662100456621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1.1157894736842104,0.8268421052631579,78.6,87.3,1881.6842105263158,1.3887598844366504,0.07291666666666667,0.010416666666666666,0.010416666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1.3228125,0.7765625,80.5,87.4,1887.34375,1.5339107622552557,0.02586206896551724,0.017241379310344827,0.008620689655172414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,1.2522641509433963,0.3471698113207547,83.3,85.8,1640.867924528302,1.2994969725360939,0.05263157894736842,0.017543859649122806,0.023391812865497075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1.2533333333333334,0.5155555555555555,78.4,87.9,1581.111111111111,1.3552276470426075,0.04081632653061224,0.01020408163265306,0.01020408163265306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,1.4065384615384615,0.2330769230769231,78.3,85.3,1956.7884615384614,1.4257192205543097,0.04945054945054945,0.02197802197802198,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,1.0290977443609024,0.7834586466165414,84.1,83.6,1547.4736842105262,1.293386878859887,0.030501089324618737,0.015250544662309368,0.008714596949891068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,1.1717391304347826,0.8745652173913043,78.9,84.9,1897.5434782608695,1.4621343677182204,0.1188118811881188,0.01485148514851485,0.009900990099009901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0.9294117647058824,0.7113235294117647,82.5,83.2,1605.5882352941176,1.1703791658554556,0.009009009009009009,0.013513513513513514,0.013513513513513514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0.7495897435897435,0.020974358974358974,85.2,82.4,1157.6358974358975,0.7498831291803562,0.04057971014492753,0.014492753623188406,0.005797101449275362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1.1786792452830188,0.11716981132075471,81.7,86.2,1852.7358490566037,1.1844887200585272,0.07723577235772358,0.016260162601626018,0.0040650406504065045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,1.3956666666666666,0.4181666666666667,82.8,84.2,2211.1833333333334,1.456965615776692,0.05811138014527845,0.01937046004842615,0.01694915254237288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,1.1705263157894739,0.7331578947368421,82.1,86.7,1864.4736842105262,1.3811778866498832,0.012658227848101266,0.02531645569620253,0.012658227848101266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1.253859649122807,0.33052631578947367,81.0,84.5,1785.8245614035088,1.2966925869795551,0.08520179372197309,0.017937219730941704,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1.4332,0.25906666666666667,83.6,87.3,1895.56,1.456426372247419,0.0621301775147929,0.01775147928994083,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1.361315789473684,0.24578947368421053,82.7,83.2,1724.9736842105262,1.3833268391975633,0.0070921985815602835,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1.3272222222222223,0.7488888888888889,86.2,87.1,2300.6666666666665,1.5239269651337393,0.0,0.02857142857142857,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1.376081081081081,0.6406756756756757,83.5,82.0,1878.2162162162163,1.5179145111341945,0.0,0.0,0.004694835680751174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1.1955882352941176,0.5314705882352941,85.6,88.2,1659.4705882352941,1.3083929893319024,0.015625,0.015625,0.015625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1.2033333333333334,0.8229166666666666,80.1,82.1,1852.5555555555557,1.4578075838014044,0.0411522633744856,0.00823045267489712,0.00823045267489712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,1.0251515151515151,0.8154545454545454,81.7,78.8,1564.7272727272727,1.309924327860173,0.07547169811320754,0.0,0.009433962264150943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,1.0530555555555554,0.1025,86.5,89.7,1677.7777777777778,1.0580322552202364,0.1553398058252427,0.009708737864077669,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,1.3586486486486486,1.0393243243243242,80.5,86.0,2201.891891891892,1.7105908925301256,0.05991735537190083,0.01652892561983471,0.006198347107438017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0.7371428571428572,1.3692857142857144,75.8,83.1,1781.4642857142858,1.5550958038602232,0.04819277108433735,0.04819277108433735,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1.311826086956522,0.544608695652174,79.6,83.1,1813.6260869565217,1.4203824533553007,0.08571428571428572,0.01818181818181818,0.005194805194805195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,1.2931428571428571,0.6772857142857143,81.7,83.7,1815.5285714285715,1.459772032803445,0.06696428571428571,0.008928571428571428,0.013392857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0.9017241379310345,0.856896551724138,86.0,83.5,1770.0344827586207,1.2439365423059914,0.03225806451612903,0.03225806451612903,0.008064516129032258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0.6846153846153846,0.7934615384615384,80.0,77.6,1454.9615384615386,1.0479882813609236,0.045454545454545456,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,0.880235294117647,0.6111764705882353,81.3,81.3,1374.2235294117647,1.0716113340251086,0.017167381974248927,0.030042918454935622,0.008583690987124463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,0.6925,0.7341666666666667,81.8,81.6,1570.5416666666667,1.0092358220180477,0.04504504504504504,0.009009009009009009,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,0.7519402985074627,0.4428358208955224,83.0,85.2,1973.3283582089553,0.8726498592148533,0.14096916299559473,0.00881057268722467,0.00881057268722467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0.8997872340425531,0.7844680851063829,83.1,85.9,1708.872340425532,1.1937366724267222,0.02512562814070352,0.03015075376884422,0.01507537688442211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,0.9390000000000001,0.7983333333333333,81.9,82.7,1715.8666666666666,1.2325003493350868,0.07964601769911504,0.02654867256637168,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,0.9882035928143713,0.8045508982035929,83.1,86.2,1624.065868263473,1.27430313844526,0.04363636363636364,0.02909090909090909,0.007272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1.4645454545454546,0.13060606060606061,83.9,80.7,2326.3030303030305,1.4703575522629815,0.06451612903225806,0.043010752688172046,0.010752688172043012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,1.2098437499999999,0.14442708333333334,83.3,84.8,1450.234375,1.2184338643579453,0.05853658536585366,0.01788617886178862,0.00975609756097561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,1.3756626506024097,0.5626506024096386,83.4,86.8,2029.686746987952,1.4862783819508298,0.024475524475524476,0.006993006993006993,0.01048951048951049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,1.1233333333333333,0.8438095238095238,82.3,82.8,1580.4761904761904,1.404952771536977,0.04597701149425287,0.011494252873563218,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0.9434693877551021,0.43163265306122445,84.9,83.6,1523.6734693877552,1.0375168590532198,0.043209876543209874,0.030864197530864196,0.006172839506172839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,1.1005,0.119,85.5,82.6,1363.975,1.1069151954869896,0.019230769230769232,0.0,0.009615384615384616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,1.3104347826086957,0.6619565217391304,82.7,81.8,1820.304347826087,1.4681368315465924,0.04918032786885246,0.01639344262295082,0.01639344262295082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1.2995588235294118,0.450735294117647,83.5,87.4,2128.6911764705883,1.3755055220450665,0.055776892430278883,0.0199203187250996,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,0.6054545454545455,0.6575757575757576,85.4,81.7,1299.4848484848485,0.8938574179156885,0.12037037037037036,0.018518518518518517,0.018518518518518517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,0.7881111111111112,1.2481111111111112,80.0,82.0,1863.7555555555555,1.476109910926623,0.05394190871369295,0.008298755186721992,0.012448132780082987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0.8370588235294117,0.9220588235294118,80.9,85.3,1768.1470588235295,1.2453352753764289,0.05319148936170213,0.010638297872340425,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,0.59825,1.08975,83.7,84.4,1883.325,1.2431645607078734,0.03225806451612903,0.03225806451612903,0.008064516129032258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,1.415625,0.806875,78.1,83.7,2034.59375,1.6294297794780848,0.041666666666666664,0.020833333333333332,0.010416666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,1.30375,0.476,82.3,81.5,1737.6833333333334,1.387926533538429,0.04904632152588556,0.013623978201634877,0.01634877384196185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1.4470731707317073,1.1173170731707318,81.2,81.8,2314.243902439024,1.8282281595715364,0.08602150537634409,0.010752688172043012,0.010752688172043012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1.3143888888888888,0.5529444444444445,82.8,85.7,1731.0777777777778,1.4259613283243495,0.07007299270072993,0.013138686131386862,0.0072992700729927005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0.9344444444444444,0.7688888888888888,82.4,85.8,1795.611111111111,1.2101142686580786,0.012048192771084338,0.0,0.024096385542168676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,1.2421428571428572,0.8441428571428572,81.6,84.1,1753.8285714285714,1.501830896211796,0.05172413793103448,0.04741379310344827,0.01293103448275862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0.8508823529411764,0.5344117647058824,88.8,85.9,1245.5,1.0047868991994113,0.07291666666666667,0.015625,0.010416666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0.8998076923076923,0.28951923076923075,84.7,84.5,1929.0384615384614,0.9452382070786717,0.12672176308539945,0.011019283746556474,0.005509641873278237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,1.1085,0.6045,81.0,82.0,1737.975,1.262613361247219,0.05405405405405406,0.013513513513513514,0.006756756756756757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,1.207741935483871,0.5691935483870968,81.0,86.1,1982.225806451613,1.335148635265685,0.056962025316455694,0.03164556962025317,0.006329113924050633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,1.1161904761904762,0.28476190476190477,79.0,87.1,1587.2380952380952,1.151942065184682,0.010416666666666666,0.03125,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1.2417647058823529,0.3420588235294118,84.2,84.0,1696.235294117647,1.2880154593518711,0.00819672131147541,0.01639344262295082,0.00819672131147541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,1.2475257731958764,0.4916494845360824,79.9,82.9,2246.180412371134,1.3409100530731228,0.10699001426533523,0.019971469329529243,0.005706134094151213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,1.1701869158878504,0.8667289719626168,82.3,83.3,1708.4579439252336,1.4562130781429254,0.026392961876832845,0.005865102639296188,0.01466275659824047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,1.262,0.6606153846153846,80.1,82.9,1702.7230769230769,1.4244496082313802,0.08459214501510574,0.01812688821752266,0.0030211480362537764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,1.4955844155844156,0.4362987012987013,79.7,87.6,2079.0714285714284,1.5579246775418607,0.05056179775280899,0.02247191011235955,0.0056179775280898875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,1.1211627906976744,0.6946511627906977,84.4,89.2,1710.5581395348838,1.3189185877875351,0.01834862385321101,0.03669724770642202,0.01834862385321101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,1.2437,0.8471,83.6,84.4,1918.38,1.5047817449716754,0.03908794788273615,0.006514657980456026,0.003257328990228013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,1.271829268292683,0.47939024390243906,86.6,85.4,1764.1097560975609,1.359177947744423,0.0035460992907801418,0.014184397163120567,0.010638297872340425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,0.8770000000000001,0.8203333333333334,84.0,87.5,1657.6333333333334,1.200864595938184,0.0,0.0,0.01694915254237288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,1.1782857142857144,0.25457142857142856,84.7,89.8,1602.6571428571428,1.2054724537436325,0.04424778761061947,0.0,0.008849557522123894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,1.5379166666666668,0.39749999999999996,71.5,80.4,1999.875,1.5884564594634352,0.09375,0.0,0.015625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,1.0480555555555555,0.5077777777777778,82.2,83.7,1894.0277777777778,1.1645852133424168,0.05405405405405406,0.02027027027027027,0.006756756756756757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,1.0564383561643835,0.5868493150684932,78.9,81.5,1530.1917808219177,1.2084924985169185,0.07662835249042145,0.007662835249042145,0.0038314176245210726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,0.7232876712328766,0.640958904109589,82.3,83.2,1847.2465753424658,0.9664229778491626,0.05668016194331984,0.008097165991902834,0.004048582995951417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0.769375,1.16625,83.8,86.3,1795.7291666666667,1.3971674749739202,0.02962962962962963,0.014814814814814815,0.007407407407407408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,1.5955963302752292,0.023853211009174313,78.6,87.1,2037.1743119266055,1.5957746159352286,0.02252252252252252,0.02252252252252252,0.0022522522522522522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,1.4261290322580646,0.7780645161290323,79.2,86.1,2016.5806451612902,1.6245702225229997,0.08,0.013333333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,1.5055,0.47833333333333333,82.6,88.2,1916.0583333333334,1.5796623144766662,0.07052896725440806,0.022670025188916875,0.010075566750629723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0.6883870967741935,1.1099999999999999,84.9,82.7,1607.225806451613,1.3061304663031188,0.04597701149425287,0.011494252873563218,0.022988505747126436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,1.2591228070175438,0.8878947368421053,81.3,82.4,1942.8684210526317,1.5406970198139704,0.02247191011235955,0.028089887640449437,0.011235955056179775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,1.331764705882353,0.3764705882352941,80.3,86.4,1906.4117647058824,1.383953516430425,0.011627906976744186,0.011627906976744186,0.011627906976744186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,1.271259842519685,0.16614173228346457,79.0,84.0,1450.3858267716535,1.2820704592218497,0.11695906432748537,0.02729044834307992,0.001949317738791423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,0.7616279069767442,0.7502325581395348,82.5,87.2,2117.6744186046512,1.0690771534264338,0.02040816326530612,0.027210884353741496,0.006802721088435374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,0.97109375,0.892890625,83.6,87.9,1646.125,1.3191954894942421,0.04932735426008968,0.02242152466367713,0.002242152466367713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,1.2072560975609756,0.5510975609756097,81.5,83.4,1670.4939024390244,1.3270929910188742,0.05309734513274336,0.03185840707964602,0.0017699115044247787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,0.6854545454545455,0.6190909090909091,83.5,84.1,1746.7575757575758,0.9236457587210077,0.03333333333333333,0.040740740740740744,0.003703703703703704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,0.9542592592592593,0.8548148148148149,86.6,85.5,1434.4444444444443,1.2811397665785402,0.034013605442176874,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,0.9515151515151515,1.0531818181818182,78.1,81.5,1787.2424242424242,1.4193565534113204,0.0847457627118644,0.025423728813559324,0.00847457627118644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,1.28078431372549,0.8960784313725491,82.1,84.0,1850.2549019607843,1.5631266786336808,0.023668639053254437,0.01775147928994083,0.005917159763313609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,1.0856578947368423,1.0291447368421054,80.2,87.6,1776.9802631578948,1.4959251163658691,0.013358778625954198,0.022900763358778626,0.007633587786259542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,1.0905882352941176,0.4694117647058823,83.6,85.3,1471.9705882352941,1.1873205564657878,0.03571428571428571,0.03571428571428571,0.008928571428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0.7183783783783785,0.4694594594594595,85.0,86.7,1273.4594594594594,0.8581722895768172,0.1476510067114094,0.026845637583892617,0.013422818791946308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,0.8242105263157895,1.039736842105263,77.2,79.2,1431.7894736842106,1.3267915030330784,0.06153846153846154,0.007692307692307693,0.015384615384615385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,1.1895454545454547,0.73,83.5,81.1,1652.909090909091,1.395678468856546,0.04819277108433735,0.024096385542168676,0.012048192771084338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,1.4648214285714285,0.34660714285714284,82.5,86.2,2141.7321428571427,1.505270184744796,0.06293706293706294,0.013986013986013986,0.006993006993006993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0.9712790697674418,0.3297674418604651,81.9,83.6,1486.8488372093022,1.025733687211014,0.049586776859504134,0.01928374655647383,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,1.297936507936508,0.3298412698412699,82.0,88.3,1703.3650793650793,1.339191712162571,0.11081794195250659,0.021108179419525065,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0.9797297297297297,0.4243243243243243,87.1,84.0,1969.8918918918919,1.0676710521174504,0.036734693877551024,0.004081632653061225,0.02040816326530612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,1.1079166666666667,0.9379166666666667,79.4,87.4,1633.4166666666667,1.4516084230566069,0.0449438202247191,0.033707865168539325,0.011235955056179775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,0.8914545454545455,0.7138181818181818,83.0,84.4,1590.8909090909092,1.1420278469922636,0.04807692307692308,0.004807692307692308,0.014423076923076924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,0.9260000000000002,1.048857142857143,75.8,79.6,1727.2571428571428,1.3991344846448641,0.022099447513812154,0.0,0.016574585635359115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,1.1737974683544303,0.849240506329114,82.3,86.0,1714.493670886076,1.44879602922751,0.010380622837370242,0.006920415224913495,0.010380622837370242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,1.2456842105263157,0.7365263157894737,78.4,90.4,1633.5052631578947,1.4471351582367786,0.0782122905027933,0.013966480446927373,0.002793296089385475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,0.6155,0.76825,73.5,71.2,1343.0,0.984402515488456,0.2047244094488189,0.05511811023622047,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,0.6642105263157895,0.8018421052631579,83.7,87.4,1662.078947368421,1.041213899754297,0.007874015748031496,0.007874015748031496,0.023622047244094488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,1.2184615384615385,0.6185897435897436,83.4,82.7,1633.051282051282,1.366492514280442,0.01984126984126984,0.007936507936507936,0.011904761904761904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0.9005555555555556,0.22833333333333336,79.4,86.0,1437.3333333333333,0.9290513547447667,0.08450704225352113,0.014084507042253521,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,0.5954545454545455,1.2204545454545455,88.6,82.2,1629.1363636363637,1.3579673829746945,0.013513513513513514,0.02702702702702703,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,1.3354166666666665,1.0091666666666665,78.0,82.3,1962.9166666666667,1.673844387845603,0.0736196319018405,0.024539877300613498,0.006134969325153374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,1.244968944099379,0.9333540372670808,83.3,90.0,1804.0434782608695,1.5559876062021452,0.044444444444444446,0.01818181818181818,0.006060606060606061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,1.379741379310345,0.933448275862069,80.3,80.7,2295.8362068965516,1.6658367139341967,0.0684326710816777,0.017660044150110375,0.013245033112582781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,1.0190909090909093,0.5821212121212122,86.8,87.7,1611.1515151515152,1.1736317082429246,0.04310344827586207,0.008620689655172414,0.008620689655172414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,0.7028571428571428,0.30043956043956044,87.0,85.3,1349.5054945054944,0.7643769310637406,0.052805280528052806,0.026402640264026403,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,1.0836842105263158,0.049473684210526316,80.0,88.6,2012.5263157894738,1.0848129394385961,0.07582938388625593,0.014218009478672985,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,0.8826881720430108,0.9032258064516129,85.5,86.0,1578.5698924731182,1.2629153837469864,0.09523809523809523,0.023809523809523808,0.006802721088435374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,1.2571428571428571,0.5599999999999999,86.0,84.3,1790.2380952380952,1.3762296913180248,0.06097560975609756,0.024390243902439025,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,1.608641975308642,0.6562962962962963,76.5,85.6,2387.8518518518517,1.7373698032535059,0.0711743772241993,0.0035587188612099642,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,0.9951396648044692,0.7283240223463687,82.1,85.5,1700.2402234636872,1.2331905100161715,0.056239015817223195,0.014059753954305799,0.014059753954305799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,1.1583185840707966,0.672212389380531,78.0,83.0,1679.2566371681417,1.3392428602163453,0.04702970297029703,0.01485148514851485,0.007425742574257425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,1.0847058823529412,0.2211764705882353,87.6,85.3,1797.0882352941176,1.1070256918215318,0.031914893617021274,0.010638297872340425,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,1.1745762711864407,0.45932203389830506,82.3,83.8,1643.1638418079096,1.2611923515700207,0.03789126853377265,0.013179571663920923,0.008237232289950576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,1.3196551724137933,0.5717241379310344,78.2,84.3,1652.7931034482758,1.4381788011132215,0.06382978723404255,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,1.2865517241379312,0.6244827586206896,80.9,83.0,1776.9655172413793,1.4301028126315918,0.037037037037037035,0.037037037037037035,0.012345679012345678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
